,fecha,hora,tempAmbiente-c,tempMaxima-c,tempMinima-c,humRelativa-%,puntoRocio-c,velViento-mps,dirViento-cuad,relViento,velVientoMaxima-mps,dirVientoPredominante-cuad,sensTermina-c,indiceCalor,indiceTHW,indiceTHSW,presionATM,precipitacion-mm,intPrecipitacion-mmh,radiacionSolar,energiaSolar,radiacionSolarMaxima,heatD-D,coolD-D,tempInterior-c,humRelativaInterior-%,puntoRocioInterior-c,indiceCalorInterior,evapotranspiracion-mm,windSamp,windTx,ISSRecept,arcInt,Estacion,fechaHora
3062,16/2/22,18:00,16.5,18.5,16.5,20,-6.6,32.2,S,64.37,64.4,S,12.8,13.8,10.2,---,571.4,0.0,0.0,745,128.16,944,0.153,0.0,26.0,13,-4.6,24.1,1.52,2808,1,100.0,120,Estacion Vendaval,2022-02-16 18:00:00
3063,16/2/22,20:00,13.3,16.9,13.3,22,-8.0,29.0,S,57.94,62.8,NNW,9.5,11.3,7.4,---,571.2,0.0,0.0,236,40.6,504,0.417,0.0,17.0,14,-10.7,14.1,0.81,2808,1,100.0,120,Estacion Vendaval,2022-02-16 20:00:00
3064,16/2/22,22:00,11.1,13.3,11.1,24,-8.7,17.7,S,35.41,38.6,S,8.4,9.6,6.9,---,573.1,0.0,0.0,1,0.17,11,0.602,0.0,8.9,18,-14.2,7.7,0.3,2806,1,100.0,120,Estacion Vendaval,2022-02-16 22:00:00
3065,17/2/22,00:00,8.4,11.1,8.4,31,-7.7,12.9,S,25.75,40.2,S,6.2,7.4,5.2,---,574.6,0.0,0.0,0,0.0,0,0.824,0.0,5.4,20,-15.8,4.4,0.23,2801,1,100.0,120,Estacion Vendaval,2022-02-17 00:00:00
3066,17/2/22,02:00,7.2,8.7,7.0,35,-7.2,1.6,ENE,3.22,11.3,ENE,7.2,6.3,6.3,---,573.6,0.0,0.0,0,0.0,0,0.926,0.0,2.6,21,-17.6,1.7,0.1,2802,1,100.0,120,Estacion Vendaval,2022-02-17 02:00:00
3067,17/2/22,04:00,6.6,7.5,6.2,57,-1.3,9.7,SE,19.31,30.6,ESE,4.7,6.1,4.2,---,571.2,0.0,0.0,0,0.0,0,0.977,0.0,2.6,25,-15.5,1.7,0.15,2804,1,100.0,120,Estacion Vendaval,2022-02-17 04:00:00
3068,17/2/22,06:00,5.7,7.2,5.1,59,-1.7,17.7,S,35.41,41.8,E,2.1,5.2,1.6,---,571.0,0.0,0.0,0,0.0,0,1.056,0.0,2.4,33,-12.2,1.7,0.15,2807,1,100.0,120,Estacion Vendaval,2022-02-17 06:00:00
3069,17/2/22,08:00,4.8,5.7,4.8,62,-1.9,6.4,SE,12.87,22.5,SSE,3.3,4.3,2.9,---,571.2,0.0,0.0,4,0.69,19,1.13,0.0,1.1,34,-13.1,0.4,0.08,2808,1,100.0,120,Estacion Vendaval,2022-02-17 08:00:00
3070,17/2/22,10:00,9.6,9.6,4.5,50,-0.4,3.2,WSW,6.44,11.3,SW,9.6,8.9,8.9,---,572.0,0.0,0.0,346,59.52,628,0.731,0.0,17.4,32,0.6,15.5,0.33,2804,1,100.0,120,Estacion Vendaval,2022-02-17 10:00:00
3071,17/2/22,12:00,14.1,14.2,9.5,33,-1.9,4.8,SW,9.66,20.9,SSE,14.1,12.4,12.4,---,572.1,0.0,0.0,846,145.53,1023,0.352,0.0,24.6,26,3.8,23.7,0.89,2809,1,100.0,120,Estacion Vendaval,2022-02-17 12:00:00
3072,17/2/22,14:00,16.2,16.3,14.1,23,-5.0,30.6,S,61.16,61.2,W,12.7,13.7,10.2,---,570.5,0.0,0.0,1117,192.15,1151,0.176,0.0,21.9,20,-2.1,19.7,1.68,2807,1,100.0,120,Estacion Vendaval,2022-02-17 14:00:00
3073,17/2/22,16:00,16.6,17.6,15.9,22,-5.3,37.0,S,74.03,69.2,S,12.6,14.0,10.1,---,569.3,0.0,0.0,1072,184.41,1234,0.148,0.0,24.8,17,-1.9,23.7,1.83,2808,1,100.0,120,Estacion Vendaval,2022-02-17 16:00:00
3074,17/2/22,18:00,15.5,16.7,14.9,23,-5.6,33.8,S,67.59,70.8,WSW,11.6,13.1,9.2,---,567.8,0.0,0.0,425,73.11,881,0.236,0.0,19.8,17,-6.0,16.8,1.09,2807,1,100.0,120,Estacion Vendaval,2022-02-17 18:00:00
3075,17/2/22,20:00,12.1,15.8,12.1,25,-7.4,32.2,S,64.37,62.8,S,7.9,10.4,6.2,---,568.0,0.0,0.0,230,39.57,545,0.519,0.0,15.2,17,-9.7,12.7,0.84,2808,1,100.0,120,Estacion Vendaval,2022-02-17 20:00:00
3076,17/2/22,22:00,10.0,12.1,9.9,29,-7.3,30.6,S,61.16,57.9,S,5.6,8.9,4.6,---,570.4,0.0,0.0,1,0.17,9,0.694,0.0,8.1,21,-13.0,6.9,0.46,2808,1,100.0,120,Estacion Vendaval,2022-02-17 22:00:00
3077,18/2/22,00:00,8.4,10.0,8.4,34,-6.6,20.9,S,41.84,46.7,S,4.8,7.4,3.8,---,571.9,0.0,0.0,0,0.0,0,0.829,0.0,5.9,24,-13.1,4.9,0.3,2804,1,100.0,120,Estacion Vendaval,2022-02-18 00:00:00
3078,18/2/22,02:00,6.2,8.4,5.8,35,-8.1,4.8,ESE,9.66,38.6,S,5.6,5.3,4.7,---,571.3,0.0,0.0,0,0.0,0,1.009,0.0,1.8,25,-16.2,1.0,0.13,2799,1,100.0,120,Estacion Vendaval,2022-02-18 02:00:00
3079,18/2/22,04:00,4.8,6.2,4.8,38,-8.3,1.6,NNE,3.22,9.7,NNE,4.8,4.1,4.1,---,570.3,0.0,0.0,0,0.0,0,1.125,0.0,-0.3,27,-17.1,-1.0,0.1,2803,1,100.0,120,Estacion Vendaval,2022-02-18 04:00:00
3080,18/2/22,06:00,3.9,5.0,3.7,38,-9.1,0.0,NNE,0.0,4.8,NNE,3.9,3.2,3.2,---,569.8,0.0,0.0,0,0.0,0,1.199,0.0,-1.9,27,-18.5,-2.6,0.05,2799,1,100.0,120,Estacion Vendaval,2022-02-18 06:00:00
3081,18/2/22,08:00,2.7,4.9,2.4,43,-8.7,0.0,NNE,0.0,4.8,NNE,2.7,2.1,2.1,---,570.5,0.0,0.0,4,0.69,18,1.306,0.0,-2.5,28,-18.6,-3.1,0.05,2802,1,100.0,120,Estacion Vendaval,2022-02-18 08:00:00
3082,18/2/22,10:00,9.7,9.7,2.7,31,-6.6,1.6,NNE,3.22,8.0,NNE,9.7,8.7,8.7,---,571.0,0.0,0.0,353,60.72,638,0.718,0.0,16.8,27,-2.3,14.5,0.33,2803,1,100.0,120,Estacion Vendaval,2022-02-18 10:00:00
3083,18/2/22,12:00,12.8,12.8,9.7,25,-6.8,17.7,S,35.41,40.2,S,10.3,10.9,8.4,---,570.8,0.0,0.0,856,147.25,1035,0.463,0.0,18.1,22,-4.0,15.4,1.07,2810,1,100.0,120,Estacion Vendaval,2022-02-18 12:00:00
3084,18/2/22,14:00,14.7,15.4,12.8,16,-10.9,27.4,S,54.72,61.2,S,11.3,12.2,8.8,---,569.6,0.0,0.0,1115,191.81,1151,0.301,0.0,20.8,18,-4.4,18.1,1.63,2804,1,100.0,120,Estacion Vendaval,2022-02-18 14:00:00
3085,18/2/22,16:00,15.8,16.2,14.7,18,-8.5,37.0,S,74.03,77.2,S,11.8,13.2,9.2,---,567.8,0.0,0.0,1060,182.34,1144,0.208,0.0,22.6,16,-4.6,20.4,1.83,2807,1,100.0,120,Estacion Vendaval,2022-02-18 16:00:00
3086,18/2/22,18:00,14.8,16.1,14.2,19,-8.6,38.6,S,77.25,72.4,NNW,10.5,12.4,8.1,---,567.6,0.0,0.0,735,126.44,937,0.292,0.0,23.4,14,-5.6,21.4,1.5,2808,1,100.0,120,Estacion Vendaval,2022-02-18 18:00:00
3087,18/2/22,20:00,10.1,15.1,10.1,20,-11.9,30.6,S,61.16,66.0,S,5.7,8.8,4.4,---,568.2,0.0,0.0,244,41.97,504,0.685,0.0,13.9,13,-14.1,11.4,0.81,2808,1,100.0,120,Estacion Vendaval,2022-02-18 20:00:00
3088,18/2/22,22:00,7.9,10.1,7.9,26,-10.5,33.8,S,67.59,64.4,S,2.9,6.8,1.9,---,570.8,0.0,0.0,0,0.0,7,0.87,0.0,6.1,19,-15.9,4.9,0.51,2807,1,100.0,120,Estacion Vendaval,2022-02-18 22:00:00
3089,19/2/22,00:00,5.7,7.9,5.7,33,-9.3,27.4,S,54.72,62.8,W,1.1,4.8,0.2,---,571.8,0.0,0.0,0,0.0,0,1.051,0.0,3.4,23,-15.8,2.6,0.33,2806,1,100.0,120,Estacion Vendaval,2022-02-19 00:00:00
3090,19/2/22,02:00,2.3,6.0,2.2,49,-7.4,11.3,S,22.53,45.1,S,-0.9,1.7,-1.4,---,571.5,0.0,0.0,0,0.0,0,1.338,0.0,-0.1,26,-17.3,-0.8,0.15,2801,1,100.0,120,Estacion Vendaval,2022-02-19 02:00:00
3091,19/2/22,04:00,1.0,2.4,0.9,60,-5.9,4.8,E,9.66,12.9,ENE,-0.3,0.6,-0.7,---,570.8,0.0,0.0,0,0.0,0,1.444,0.0,-3.3,28,-19.3,-3.9,0.05,2801,1,100.0,120,Estacion Vendaval,2022-02-19 04:00:00
3092,19/2/22,06:00,0.9,1.3,0.7,58,-6.5,1.6,ENE,3.22,12.9,ENE,0.9,0.5,0.5,---,570.5,0.0,0.0,0,0.0,0,1.454,0.0,-4.3,29,-19.7,-4.8,0.05,2795,1,100.0,120,Estacion Vendaval,2022-02-19 06:00:00
3093,19/2/22,08:00,0.7,1.0,0.2,61,-6.0,1.6,NE,3.22,8.0,ENE,0.7,0.3,0.3,---,571.7,0.0,0.0,4,0.69,18,1.468,0.0,-4.8,32,-19.0,-5.3,0.03,2809,1,100.0,120,Estacion Vendaval,2022-02-19 08:00:00
3094,19/2/22,10:00,6.7,6.7,0.3,46,-4.1,1.6,ENE,3.22,8.0,SE,6.7,6.0,6.0,---,572.7,0.0,0.0,345,59.35,640,0.968,0.0,13.8,30,-3.5,12.1,0.3,2809,1,100.0,120,Estacion Vendaval,2022-02-19 10:00:00
3095,19/2/22,12:00,9.9,9.9,6.4,39,-3.4,9.7,SW,19.31,46.7,S,8.7,9.1,7.8,---,572.6,0.0,0.0,852,146.56,1025,0.699,0.0,17.9,24,-3.0,15.3,0.86,2808,1,100.0,120,Estacion Vendaval,2022-02-19 12:00:00
3096,19/2/22,14:00,11.4,11.6,9.5,35,-3.5,33.8,S,67.59,56.3,S,7.0,10.2,5.8,---,571.1,0.0,0.0,1104,189.91,1137,0.574,0.0,16.7,24,-4.0,14.2,1.45,2806,1,100.0,120,Estacion Vendaval,2022-02-19 14:00:00
3097,19/2/22,16:00,13.4,13.4,11.4,33,-2.5,35.4,S,70.81,72.4,S,9.1,11.8,7.5,---,570.2,0.0,0.0,1085,186.64,1209,0.407,0.0,20.8,21,-2.4,18.3,1.57,2809,1,100.0,120,Estacion Vendaval,2022-02-19 16:00:00
3098,19/2/22,18:00,12.2,14.1,10.1,34,-3.3,38.6,S,77.25,80.5,NNW,7.5,10.8,6.1,---,570.0,0.0,0.0,669,115.08,1016,0.514,0.0,17.6,21,-5.0,14.9,1.24,2802,1,100.0,120,Estacion Vendaval,2022-02-19 18:00:00
3099,19/2/22,20:00,9.0,12.7,8.9,25,-10.0,27.4,S,54.72,66.0,S,4.7,7.9,3.6,---,571.2,0.0,0.0,259,44.55,624,0.778,0.0,12.2,19,-10.8,10.3,0.69,2805,1,100.0,120,Estacion Vendaval,2022-02-19 20:00:00
3100,19/2/22,22:00,6.1,8.9,5.9,23,-13.6,19.3,S,38.62,43.5,S,2.3,5.0,1.3,---,573.2,0.0,0.0,1,0.17,9,1.023,0.0,3.6,22,-16.2,2.6,0.28,2805,1,100.0,120,Estacion Vendaval,2022-02-19 22:00:00
3101,20/2/22,00:00,3.7,6.1,3.7,32,-11.5,6.4,N,12.87,30.6,S,2.1,2.9,1.3,---,574.1,0.0,0.0,0,0.0,0,1.218,0.0,-0.5,23,-19.1,-1.2,0.15,2803,1,100.0,120,Estacion Vendaval,2022-02-20 00:00:00
3102,20/2/22,02:00,2.3,4.0,2.2,65,-3.6,6.4,ESE,12.87,27.4,S,0.5,1.9,0.1,---,573.5,0.0,0.0,0,0.0,0,1.333,0.0,-1.6,26,-18.7,-2.3,0.13,2807,1,100.0,120,Estacion Vendaval,2022-02-20 02:00:00
3103,20/2/22,04:00,0.7,2.3,0.7,80,-2.3,9.7,S,19.31,45.1,N,-2.3,0.6,-2.5,---,572.1,0.0,0.0,0,0.0,0,1.468,0.0,-1.9,35,-15.4,-2.5,0.05,2805,1,100.0,120,Estacion Vendaval,2022-02-20 04:00:00
3104,20/2/22,06:00,-0.8,0.7,-0.8,84,-3.1,4.8,S,9.66,16.1,S,-2.4,-0.9,-2.5,---,571.4,0.0,0.0,0,0.0,0,1.593,0.0,-4.1,38,-16.4,-4.6,0.03,2805,1,100.0,120,Estacion Vendaval,2022-02-20 06:00:00
3105,20/2/22,08:00,-1.5,-0.4,-2.0,84,-3.9,3.2,NNW,6.44,16.1,S,-2.2,-1.6,-2.3,---,572.0,0.0,0.0,4,0.69,28,1.653,0.0,-5.0,40,-16.5,-5.4,0.0,2804,1,100.0,120,Estacion Vendaval,2022-02-20 08:00:00
3106,20/2/22,10:00,4.1,4.6,-1.5,65,-1.9,3.2,S,6.44,20.9,S,3.9,3.7,3.6,---,572.6,0.0,0.0,343,59.0,636,1.185,0.0,11.5,38,-2.3,10.3,0.28,2804,1,100.0,120,Estacion Vendaval,2022-02-20 10:00:00
3107,20/2/22,12:00,7.5,7.5,4.0,33,-7.8,20.9,S,41.84,51.5,S,3.8,6.6,2.8,---,572.5,0.0,0.0,848,145.88,1021,0.903,0.0,12.6,32,-3.7,11.1,0.86,2808,1,100.0,120,Estacion Vendaval,2022-02-20 12:00:00
3108,20/2/22,14:00,9.8,9.8,7.4,29,-7.4,35.4,S,70.81,77.2,S,5.0,8.7,3.9,---,572.3,0.0,0.0,1106,190.26,1148,0.713,0.0,14.2,26,-5.0,12.2,1.45,2807,1,100.0,120,Estacion Vendaval,2022-02-20 14:00:00
3109,20/2/22,16:00,11.2,11.7,9.5,23,-9.2,41.8,S,83.69,90.1,W,6.2,9.7,4.6,---,571.7,0.0,0.0,1071,184.24,1150,0.593,0.0,16.9,19,-6.9,14.2,1.68,2807,1,100.0,120,Estacion Vendaval,2022-02-20 16:00:00
3110,20/2/22,18:00,10.2,11.5,9.8,20,-11.8,46.7,S,93.34,82.1,W,4.7,8.8,3.4,---,569.9,0.0,0.0,744,127.98,1021,0.681,0.0,17.3,17,-8.0,14.4,1.42,2804,1,100.0,120,Estacion Vendaval,2022-02-20 18:00:00
3111,20/2/22,20:00,5.4,10.4,5.4,26,-12.6,37.0,S,74.03,70.8,S,-0.1,4.4,-1.1,---,572.2,0.0,0.0,245,42.15,512,1.074,0.0,8.8,17,-14.9,7.6,0.76,2804,1,100.0,120,Estacion Vendaval,2022-02-20 20:00:00
3112,20/2/22,22:00,2.9,5.4,2.9,36,-10.7,25.7,S,51.5,53.1,N,-2.3,2.2,-3.0,---,573.5,0.0,0.0,0,0.0,7,1.287,0.0,0.9,23,-17.9,0.2,0.28,2804,1,100.0,120,Estacion Vendaval,2022-02-20 22:00:00
3113,21/2/22,00:00,2.9,3.4,2.6,26,-14.8,25.7,S,51.5,51.5,S,-2.3,2.0,-3.2,---,574.1,0.0,0.0,0,0.0,0,1.287,0.0,-0.3,24,-18.5,-1.0,0.28,2804,1,100.0,120,Estacion Vendaval,2022-02-21 00:00:00
3114,21/2/22,02:00,1.8,2.9,1.8,25,-16.2,24.1,S,48.28,49.9,NNW,-3.4,1.0,-4.3,---,573.5,0.0,0.0,0,0.0,0,1.375,0.0,-1.6,24,-19.6,-2.3,0.28,2806,1,100.0,120,Estacion Vendaval,2022-02-21 02:00:00
3115,21/2/22,04:00,-0.4,1.8,-0.4,58,-7.7,30.6,S,61.16,54.7,S,-7.1,-0.8,-7.5,---,571.9,0.0,0.0,0,0.0,0,1.565,0.0,-2.6,31,-17.4,-3.1,0.23,2807,1,100.0,120,Estacion Vendaval,2022-02-21 04:00:00
3116,21/2/22,06:00,-1.5,-0.3,-1.5,62,-7.8,27.4,S,54.72,56.3,S,-8.1,-1.8,-8.4,---,572.9,0.0,0.0,0,0.0,0,1.653,0.0,-4.1,36,-17.0,-4.6,0.13,2807,1,100.0,120,Estacion Vendaval,2022-02-21 06:00:00
3117,21/2/22,08:00,-2.3,-1.5,-2.7,67,-7.6,9.7,S,19.31,32.2,ENE,-5.9,-2.6,-6.2,---,575.2,0.0,0.0,3,0.52,14,1.718,0.0,-5.8,39,-17.6,-6.2,0.05,2805,1,100.0,120,Estacion Vendaval,2022-02-21 08:00:00
3118,21/2/22,10:00,3.6,3.6,-2.3,43,-7.9,11.3,S,22.53,32.2,S,0.7,2.9,0.0,---,576.3,0.0,0.0,338,58.14,633,1.231,0.0,8.3,37,-5.6,7.4,0.3,2805,1,100.0,120,Estacion Vendaval,2022-02-21 10:00:00
3119,21/2/22,12:00,6.2,6.4,3.1,24,-12.9,20.9,S,41.84,53.1,S,2.3,5.2,1.2,---,575.8,0.0,0.0,846,145.53,1021,1.009,0.0,11.7,28,-6.2,10.2,0.91,2807,1,100.0,120,Estacion Vendaval,2022-02-21 12:00:00
3120,21/2/22,14:00,9.1,9.4,6.2,23,-11.0,32.2,S,64.37,62.8,S,4.4,7.9,3.2,---,575.3,0.0,0.0,1108,190.6,1144,0.773,0.0,14.1,22,-7.3,11.9,1.42,2809,1,100.0,120,Estacion Vendaval,2022-02-21 14:00:00
3121,21/2/22,16:00,10.7,11.6,8.8,19,-12.0,38.6,S,77.25,82.1,S,5.8,9.2,4.3,---,574.5,0.0,0.0,1063,182.86,1162,0.634,0.0,17.2,18,-7.4,14.4,1.57,2808,1,100.0,120,Estacion Vendaval,2022-02-21 16:00:00
3122,21/2/22,18:00,9.7,10.9,9.7,17,-14.2,41.8,S,83.69,82.1,S,4.5,8.4,3.2,---,573.7,0.0,0.0,737,126.78,942,0.718,0.0,18.1,14,-9.9,15.1,1.4,2807,1,100.0,120,Estacion Vendaval,2022-02-21 18:00:00
3123,21/2/22,20:00,6.3,10.3,6.3,26,-11.8,37.0,S,74.03,70.8,S,0.9,5.3,-0.1,---,575.0,0.0,0.0,254,43.69,540,1.0,0.0,9.4,17,-14.5,8.1,0.79,2805,1,100.0,120,Estacion Vendaval,2022-02-21 20:00:00
3124,21/2/22,22:00,4.3,6.3,4.1,25,-14.1,22.5,S,45.06,56.3,NNW,-0.1,3.3,-1.1,---,577.0,0.0,0.0,0,0.0,9,1.171,0.0,1.4,20,-19.2,0.6,0.3,2808,1,100.0,120,Estacion Vendaval,2022-02-21 22:00:00
3125,22/2/22,00:00,2.7,4.3,2.6,12,-24.0,9.7,S,19.31,35.4,NNW,-0.1,1.7,-1.1,---,578.6,0.0,0.0,0,0.0,0,1.306,0.0,-2.4,21,-21.8,-3.1,0.15,2806,1,100.0,120,Estacion Vendaval,2022-02-22 00:00:00
3126,22/2/22,02:00,2.2,3.1,1.2,8,-28.8,1.6,N,3.22,14.5,NE,2.2,1.2,1.2,---,577.8,0.0,0.0,0,0.0,0,1.347,0.0,-4.8,20,-24.4,-5.4,0.1,2802,1,100.0,120,Estacion Vendaval,2022-02-22 02:00:00
3127,22/2/22,04:00,-0.2,2.7,-0.2,15,-23.8,4.8,S,9.66,19.3,S,-1.7,-1.1,-2.6,---,577.0,0.0,0.0,0,0.0,0,1.546,0.0,-5.1,20,-24.6,-5.7,0.13,2803,1,100.0,120,Estacion Vendaval,2022-02-22 04:00:00
3128,22/2/22,06:00,-0.1,0.0,-1.2,22,-19.3,3.2,NNW,6.44,11.3,NNW,-0.6,-0.8,-1.4,---,577.0,0.0,0.0,0,0.0,0,1.532,0.0,-6.7,20,-26.0,-7.2,0.1,2805,1,100.0,120,Estacion Vendaval,2022-02-22 06:00:00
3129,22/2/22,08:00,-1.0,0.2,-2.1,12,-26.9,3.2,S,6.44,12.9,S,-1.7,-1.8,-2.5,---,577.6,0.0,0.0,3,0.52,14,1.611,0.0,-7.1,20,-26.3,-7.6,0.08,2800,1,100.0,120,Estacion Vendaval,2022-02-22 08:00:00
3130,22/2/22,10:00,5.6,5.6,-1.0,20,-15.6,3.2,SE,6.44,12.9,SE,5.6,4.6,4.6,---,578.2,0.0,0.0,348,59.86,647,1.06,0.0,13.1,20,-9.4,11.1,0.3,2804,1,100.0,120,Estacion Vendaval,2022-02-22 10:00:00
3131,22/2/22,12:00,10.4,10.5,5.6,5,-27.7,4.8,W,9.66,16.1,SSW,10.3,8.7,8.6,---,578.0,0.0,0.0,860,147.94,1037,0.657,0.0,19.8,17,-6.0,16.8,0.84,2806,1,100.0,120,Estacion Vendaval,2022-02-22 12:00:00
3132,22/2/22,14:00,13.1,13.8,10.4,2,-35.5,17.7,S,35.41,46.7,S,10.7,10.5,8.1,---,576.2,0.0,0.0,1118,192.32,1155,0.435,0.0,20.3,13,-9.1,17.2,1.47,2809,1,100.0,120,Estacion Vendaval,2022-02-22 14:00:00
3133,22/2/22,16:00,14.6,15.1,12.9,4,-27.2,29.0,S,57.94,59.5,S,10.9,11.7,8.1,---,575.3,0.0,0.0,1074,184.75,1151,0.31,0.0,22.2,9,-12.2,19.5,1.78,2807,1,100.0,120,Estacion Vendaval,2022-02-22 16:00:00
3134,22/2/22,18:00,13.8,15.1,13.4,4,-27.7,30.6,S,61.16,59.5,S,9.9,11.1,7.2,---,573.9,0.0,0.0,739,127.12,944,0.375,0.0,22.8,7,-14.9,20.2,1.47,2804,1,100.0,120,Estacion Vendaval,2022-02-22 18:00:00
3135,22/2/22,20:00,9.7,13.9,9.7,18,-13.6,30.6,S,61.16,59.5,S,5.2,8.4,3.9,---,573.9,0.0,0.0,228,39.22,499,0.722,0.0,12.8,9,-19.4,10.5,0.81,2808,1,100.0,120,Estacion Vendaval,2022-02-22 20:00:00
3136,22/2/22,22:00,7.2,9.7,7.2,21,-13.7,22.5,S,45.06,40.2,S,3.2,6.0,2.0,---,574.6,0.0,0.0,0,0.0,7,0.931,0.0,4.9,13,-21.3,3.8,0.36,2807,1,100.0,120,Estacion Vendaval,2022-02-22 22:00:00
3137,23/2/22,00:00,6.4,7.2,6.0,18,-16.3,12.9,S,25.75,37.0,NNW,3.8,5.3,2.7,---,575.4,0.0,0.0,0,0.0,0,0.995,0.0,2.2,14,-22.7,1.2,0.25,2808,1,100.0,120,Estacion Vendaval,2022-02-23 00:00:00
3138,23/2/22,02:00,4.6,6.4,4.6,23,-14.8,6.4,S,12.87,30.6,S,3.2,3.6,2.2,---,573.8,0.0,0.0,0,0.0,0,1.144,0.0,0.2,15,-23.5,-0.6,0.15,2803,1,100.0,120,Estacion Vendaval,2022-02-23 02:00:00
3139,23/2/22,04:00,1.8,4.6,1.8,26,-15.7,3.2,ESE,6.44,12.9,NNW,1.4,0.9,0.6,---,573.3,0.0,0.0,0,0.0,0,1.38,0.0,-2.8,15,-25.9,-3.6,0.1,2796,1,100.0,120,Estacion Vendaval,2022-02-23 04:00:00
3140,23/2/22,06:00,0.7,1.8,0.6,29,-15.3,1.6,SE,3.22,9.7,SE,0.7,0.0,0.0,---,572.6,0.0,0.0,0,0.0,0,1.468,0.0,-5.2,16,-27.2,-5.8,0.1,2794,1,100.0,120,Estacion Vendaval,2022-02-23 06:00:00
3141,23/2/22,08:00,0.7,1.4,0.0,27,-16.2,1.6,SE,3.22,9.7,SE,0.7,-0.1,-0.1,---,573.2,0.0,0.0,3,0.52,14,1.468,0.0,-5.3,16,-27.3,-5.9,0.08,2801,1,100.0,120,Estacion Vendaval,2022-02-23 08:00:00
3142,23/2/22,10:00,8.1,8.3,0.7,17,-15.6,1.6,SE,3.22,8.0,SE,8.1,6.8,6.8,---,573.8,0.0,0.0,341,58.66,638,0.856,0.0,14.8,17,-10.0,12.3,0.3,2801,1,100.0,120,Estacion Vendaval,2022-02-23 10:00:00
3143,23/2/22,12:00,10.6,10.7,7.6,12,-17.7,24.1,S,48.28,48.3,S,6.9,9.0,5.3,---,573.6,0.0,0.0,850,146.22,1023,0.644,0.0,15.4,14,-12.0,12.7,1.14,2806,1,100.0,120,Estacion Vendaval,2022-02-23 12:00:00
3144,23/2/22,14:00,12.9,13.3,10.4,14,-14.0,30.6,S,61.16,67.6,S,8.8,10.7,6.6,---,572.0,0.0,0.0,1109,190.77,1150,0.454,0.0,17.9,12,-11.9,14.8,1.63,2806,1,100.0,120,Estacion Vendaval,2022-02-23 14:00:00
3145,23/2/22,16:00,13.1,13.9,12.3,11,-16.8,41.8,S,83.69,83.7,S,8.4,10.8,6.1,---,571.5,0.0,0.0,1059,182.17,1134,0.435,0.0,19.3,11,-11.9,16.1,1.88,2807,1,100.0,120,Estacion Vendaval,2022-02-23 16:00:00
3146,23/2/22,18:00,12.1,13.6,12.0,9,-19.9,41.8,S,83.69,86.9,S,7.2,9.9,5.1,---,570.8,0.0,0.0,732,125.92,932,0.519,0.0,20.2,9,-13.8,16.8,1.52,2807,1,100.0,120,Estacion Vendaval,2022-02-23 18:00:00
3147,23/2/22,20:00,7.5,12.1,7.5,9,-23.4,32.2,S,64.37,69.2,NNW,2.7,6.2,1.3,---,572.7,0.0,0.0,233,40.08,504,0.903,0.0,10.1,9,-21.4,8.6,0.84,2808,1,100.0,120,Estacion Vendaval,2022-02-23 20:00:00
3148,23/2/22,22:00,5.1,7.5,5.1,17,-18.0,14.5,S,28.97,32.2,NNW,1.9,3.9,0.8,---,574.3,0.0,0.0,0,0.0,5,1.106,0.0,2.2,10,-26.4,1.2,0.25,2801,1,100.0,120,Estacion Vendaval,2022-02-23 22:00:00
3149,24/2/22,00:00,4.8,5.1,4.5,12,-22.3,20.9,S,41.84,49.9,N,0.7,3.6,-0.5,---,574.1,0.0,0.0,0,0.0,0,1.13,0.0,1.2,12,-25.1,0.3,0.33,2805,1,100.0,120,Estacion Vendaval,2022-02-24 00:00:00
3150,24/2/22,02:00,3.4,4.8,3.2,17,-19.4,27.4,S,54.72,46.7,NNW,-1.8,2.4,-2.8,---,573.7,0.0,0.0,0,0.0,0,1.245,0.0,0.2,13,-25.1,-0.7,0.36,2804,1,100.0,120,Estacion Vendaval,2022-02-24 02:00:00
3151,24/2/22,04:00,0.9,3.6,0.5,17,-21.4,11.3,S,22.53,46.7,NNW,-2.5,0.1,-3.4,---,573.8,0.0,0.0,0,0.0,0,1.449,0.0,-3.1,14,-26.9,-3.8,0.2,2805,1,100.0,120,Estacion Vendaval,2022-02-24 04:00:00
3152,24/2/22,06:00,-0.7,1.4,-0.7,15,-24.2,1.6,SE,3.22,12.9,SE,-0.7,-1.5,-1.5,---,573.7,0.0,0.0,0,0.0,0,1.583,0.0,-6.1,14,-29.4,-6.7,0.1,2800,1,100.0,120,Estacion Vendaval,2022-02-24 06:00:00
3153,24/2/22,08:00,-1.7,-0.7,-2.3,20,-21.7,3.2,SSE,6.44,14.5,SSE,-2.4,-2.4,-3.1,---,575.2,0.0,0.0,4,0.69,19,1.667,0.0,-7.6,14,-30.5,-8.1,0.08,2798,1,100.0,120,Estacion Vendaval,2022-02-24 08:00:00
3154,24/2/22,10:00,4.8,4.8,-1.7,19,-17.0,1.6,SSE,3.22,8.0,SSE,4.8,3.7,3.7,---,575.9,0.0,0.0,343,59.0,638,1.13,0.0,12.5,14,-14.3,10.4,0.28,2800,1,100.0,120,Estacion Vendaval,2022-02-24 10:00:00
