"TOA5","CR300Series","CR300","4600","CR300-RF407.Std.05.01","CPU:MET-02_Arizaro_v2.CR300","62431","DATA_DIARIO"
"TIMESTAMP","RECORD","BattV_Avg","LoggerTemp_C_Avg","VelViento_ms_Min","VelViento_ms_Avg","DirViento_Grad","Sigma_Theta","VelViento_ms_Max","Rafaga_ms_Max","VelViento_KPH_Min","VelViento_KPH_Avg","VelViento_KPH_Max","TempAmb_C_Min","TempAmb_C_Avg","TempAmb_C_Max","HRelativa_Min","HRelativa_Avg","HRelativa_Max","HRelativa","PBar_mbar_Min","PBar_mbar_Avg","PBar_mbar_Max","Precip_mm_Tot","RadNeta_Wm2_Min","RadNeta_Wm2_Avg","RadNeta_Wm2_Max","DT","Q","TCDT","AltNieve_m","RadSolar_Wm2_Min","RadSolar_Wm2_Avg","RadSolar_Wm2_Max","RadSolar_MJ_Tot","TPRocio_C_Avg","TBHumedo_C_Avg","IndiceCalor_C_Avg"
"TS","RN","Volts","Grad_Celsius","m/s","m/s","Grados_Sexag","Deg","m/s","","","","","Grad_Celsius","Grad_Celsius","Grad_Celsius","%","%","%","%","mbar","mbar","mbar","mm","Watts/m^2","Watts/m^2","Watts/m^2","","","","meters","Watts/m^2","Watts/m^2","Watts/m^2","MJ/m^2","Grad_Celsius","Grad_Celsius","Grad_Celsius"
"","","Avg","Avg","Min","WVc","WVc","WVc","Max","Max","Min","Avg","Max","Min","Avg","Max","Min","Avg","Max","Smp","Min","Avg","Max","Tot","Min","Avg","Max","Smp","Smp","Smp","Smp","Min","Avg","Max","Tot","Avg","Avg","Avg"
"2021-01-15 00:00:00",526,13.34,15.02,0,7.243,298.3,64.68,16.83,15.94,0,26.07,60.58,4.228,10.44,18.63,7.212,16.14,23.41,20.89,596.5328,597.9963,599.5693,0,-170.3,130.8,822,1.625,183,1.646,0.004,0,439.5,1509,75.95103,-14.81,0.165,10.44
"2021-01-16 00:00:00",527,13.32,14.76,0,7.761,302,68.67,17.99,17.4,0,27.94,64.77,3.712,10.47,19.12,1.121,14.96,37.62,35.82,595.2616,597.0515,598.2306,0,-159.7,131.8,785,1.629,179,1.645,0.005,"NAN","NAN","NAN","NAN",-16.8,-0.017,10.47
"2021-01-17 00:00:00",528,13.33,12.89,0,10.42,289.5,42.04,21.52,20.66,0,37.51,77.49,1.782,8.36,16.12,3.442,22.29,55.8,53.82,594.7435,595.7592,596.831,0,-176,142.5,928,1.637,184,1.644,0.006,0,454.9,1421,78.61237,-14.64,-0.445,8.36
"2021-01-18 00:00:00",529,13.26,9.58,0,9.36,300.5,33.86,19.19,18.26,0,33.7,69.09,-1.315,4.874,12.58,11.47,40.19,76.78,42.1,594.6976,595.675,597.1657,0,-175.2,162,934,1.639,183,1.646,0.004,"NAN","NAN","NAN","NAN",-8.52,-0.959,4.874
"2021-01-19 00:00:00",530,13.27,10.54,0,5.724,24.43,90.8,17.16,16.75,0,20.61,61.78,-1.538,5.362,14.68,17.67,46.71,84.2,51.93,595.5633,597.016,598.2261,0,"NAN","NAN","NAN",1.634,185,1.643,0.007,0,423.2,1553,73.12205,-6.41,-0.075,5.362
"2021-01-20 00:00:00",531,13.31,11.07,0,6.871,303,68.27,20.39,18.77,0,24.74,73.41,1.6,6.404,14.68,19.33,41.54,58.22,50.93,595.7397,597.4289,598.5244,0,-157.8,151,1007,1.635,184,1.643,0.007,0,428.6,1813,74.05846,-6.349,0.382,6.404
"2021-01-21 00:00:00",532,13.33,10.86,0,6.172,336.2,77.02,17.73,16.93,0,22.22,63.81,-0.12,6.123,15.03,9.89,42.63,84.3,30.38,595.5718,597.3544,598.4904,0,-162,149,993,1.635,180,1.645,0.005,0,420.1,1819,72.59784,-7.325,0.141,6.123
"2021-01-22 00:00:00",533,13.3,10.5,0,4.528,348.4,83.7,15.06,13.73,0,16.3,54.22,-0.222,5.772,14.6,4.366,44.98,83.1,60.57,596.306,597.7038,599.4175,0,"NAN","NAN","NAN",1.632,171,1.642,0.008,0,398.9,1788,68.92279,-7.627,-0.029,5.772
"2021-01-23 00:00:00",534,13.27,10.23,0,3.913,84.1,50.01,14.09,13.63,0,14.09,50.74,-0.201,4.528,14.73,19.73,65.32,97.1,97.1,596.844,598.7476,600.2021,0,-100.1,113.8,989,1.637,179,1.641,0.009,0,295.8,1745,51.10775,-2.234,1.115,4.528
"2021-01-24 00:00:00",535,13.24,9.24,0,4.691,9.47,82.8,19.59,18.29,0,16.89,70.53,0.122,4.029,13.55,30.14,76.9,99.3,59.38,596.448,598.3538,600.0872,0,"NAN","NAN","NAN",1.636,185,1.643,0.007,0,278.4,1754,48.11421,-0.585,1.686,4.029
"2021-01-25 00:00:00",536,13.37,10.41,0,5.128,308.1,63.7,17.56,17.29,0,18.46,63.21,0.932,5.714,15.01,20.22,49.16,78.86,41.11,595.5095,597.5221,598.9814,0,-119,133,1007,1.635,174,1.644,0.006,0,350.9,1785,60.63074,-5.08,0.609,5.714
"2021-01-26 00:00:00",537,13.38,10.01,0,7.072,296.1,52.55,18.46,17.6,0,25.46,66.45,0.326,5.523,13.54,15.17,34.31,49.86,39.25,594.3705,596.2551,597.604,0,-130.3,118.7,1074,1.641,178,1.642,0.008,0,332.5,1694,57.45826,-9.68,-1.01,5.523
"2021-01-27 00:00:00",538,13.22,6.389,0,9.18,295.6,19.82,21.16,20.04,0,33.06,76.17,-3.968,1.578,8.45,23.29,43.93,69.18,59.62,595.1152,596.1249,597.2408,0,-122.9,156.3,1095,1.647,178,1.644,0.006,"NAN","NAN","NAN","NAN",-9.94,-3.138,1.578
"2021-01-28 00:00:00",539,13.22,8.46,0,8.14,296.6,58.83,18.89,18.56,0,29.31,68.01,-3.108,3.401,11.89,16.07,40.68,66.71,38.78,594.8426,596.398,597.5329,0,-142.4,149.6,967,1.642,170,1.645,0.005,0,431.5,1818,74.55598,-9.78,-2.168,3.401
"2021-01-29 00:00:00",540,13.26,9.11,0,9.7,294,24.02,19.59,19.06,0,34.93,70.53,-2.479,4.081,12.82,15.75,34.3,58.17,57.17,594.2577,595.538,596.6663,0,-148.6,163.6,860,1.644,187,1.644,0.006,0,454.1,1485,78.46634,-11.16,-2.207,4.081
"2021-01-30 00:00:00",541,13.25,9.51,0,8.9,284.6,39.41,19.29,18.77,0,32.05,69.45,-1.78,4.31,13.22,6.112,32.77,60.72,43.82,594.5731,595.9485,597.076,0,-144.2,148.8,805,1.642,170,1.644,0.006,"NAN","NAN","NAN","NAN",-12.74,-2.353,4.31
"2021-01-31 00:00:00",542,13.28,10.49,0,8.96,299.9,57.47,19.13,18.45,0,32.24,68.85,-0.465,5.668,14.76,8.73,25.16,48.5,28.01,595.5376,596.7853,598.1293,0,-154.7,146,873,1.638,169,1.645,0.005,0,456,1394,78.797,-13.77,-1.999,5.668
"2021-02-01 00:00:00",543,13.3,10.8,0.466,9.17,303.2,18.51,21.06,20.1,1.679,33.01,75.81,0.527,6.343,13.98,6.574,17.38,32.59,13.83,596.0913,597.2615,598.0997,0,-163.3,164.1,896,1.636,170,1.645,0.005,0,459.4,1403,79.38618,-17.98,-2.409,6.343
"2021-02-02 00:00:00",544,13.31,11.27,3.032,9.44,300.6,16.4,21.06,20.28,10.92,33.99,75.81,0.284,7.048,15.49,3.342,9.64,17.67,14.03,595.8321,597.002,597.9315,0,-163.5,167.2,913,1.635,183,1.644,0.006,0,462.8,1412,79.97202,-24.11,-2.864,7.048
"2021-02-03 00:00:00",545,13.33,10.59,1.733,9.69,302.9,17.07,24.22,22.79,6.238,34.89,87.2,0.203,6.318,14.51,3.456,11.43,20.94,19.45,594.9276,596.5449,598.0776,0,"NAN","NAN","NAN",1.637,179,1.646,0.004,0,418.7,1547,72.35333,-22.8,-3.033,6.318
"2021-02-04 00:00:00",546,13.33,12.62,0,9.22,296.2,22.21,20.92,19.5,0,33.18,75.33,1.396,8.16,15.86,8.83,19.45,35.2,34.26,596.6284,597.9474,599.8367,0,-138.5,168.3,898,1.627,182,1.644,0.006,0,438.1,1422,75.69807,-14.6,-0.857,8.16
"2021-02-05 00:00:00",547,13.36,14.56,0,7.299,297.6,67.66,18.03,16.9,0,26.28,64.89,3.823,9.89,18.93,14.6,27.97,42.4,34.54,597.7374,599.4567,600.8656,0,-161.9,138.4,865,1.625,173,1.645,0.005,0,436.9,1480,75.48862,-8.43,1.382,9.89
"2021-02-06 00:00:00",548,13.33,15.14,0,7.724,285.6,64.66,18.13,17.69,0,27.81,65.25,4.611,10.5,19.08,15.63,27.1,40.18,40.11,596.7554,598.6435,600.0055,0,-142.7,144.1,823,1.625,181,1.644,0.006,0,430.1,1414,74.32305,-8.09,1.76,10.5
"2021-02-07 00:00:00",549,13.32,14.57,0,7.264,298.2,62.2,18.89,17.39,0,26.15,68.01,4.076,9.99,18.39,7.543,30.32,48.17,38.27,596.5679,598.1337,599.5143,0,-150.7,138.2,774.2,1.627,190,1.645,0.005,"NAN","NAN","NAN","NAN",-7.496,1.752,9.99
"2021-02-08 00:00:00",550,13.32,13.9,0,8.38,298.6,58.57,20.43,19.51,0,30.15,73.53,4.127,9.41,17.45,9.81,26.44,46.6,44.59,596.4537,597.9866,599.2225,0,-155.2,143.3,831,1.627,185,1.642,0.008,"NAN","NAN","NAN","NAN",-9.89,0.871,9.41
"2021-02-09 00:00:00",551,13.34,12.39,0,8.98,298.9,52.5,20.39,19.28,0,32.34,73.41,2.822,7.888,15.19,15.03,34.86,66.12,66.11,595.9473,597.4321,598.5717,0,-159.4,158.6,871,1.638,170,1.646,0.004,0,438.3,1367,75.74003,-7.4,0.795,7.888
"2021-02-10 00:00:00",552,13.25,9.84,0,10.22,299.8,23.53,20.69,19.69,0,36.79,74.49,-0.89,5.084,13.04,11.9,46.69,79.66,68.18,594.6801,596.3145,597.4763,0,-148.6,158.1,925,1.64,183,1.644,0.006,"NAN","NAN","NAN","NAN",-7.041,-0.32,5.084
"2021-02-11 00:00:00",553,13.21,8.43,0,9.7,298.4,24.86,21.16,20.45,0,34.93,76.17,-1.638,3.451,11.89,12.13,49.3,80,76.23,594.243,595.5916,596.8377,0,-141.1,165.1,981,1.647,190,1.644,0.006,0,436.5,1515,75.42198,-7.537,-1.348,3.451
"2021-02-12 00:00:00",554,13.22,7.381,0,9.48,299.2,24.32,20.39,19.47,0,34.11,73.41,-3.898,2.269,10.88,16.8,49.85,85.3,55.51,594.0787,595.4788,596.752,0,-146.7,153.5,816,1.645,187,1.644,0.006,0,436.1,1368,75.35269,-8.91,-2.383,2.269
"2021-02-13 00:00:00",555,13.26,7.882,0,9.6,301.6,24.95,21.72,19.67,0,34.55,78.21,-2.824,3.211,10.46,16.62,34.32,60.84,48.63,594.8769,595.9391,597.045,0,-154.5,167.7,924,1.645,182,1.644,0.006,0,437.1,1371,75.52835,-11.81,-2.763,3.211
"2021-02-14 00:00:00",556,13.26,8.4,2.399,9.46,301.9,19.04,20.66,20.25,8.64,34.07,74.37,-1.812,3.736,12.17,11.49,32.81,65.89,20.36,594.5925,596.2107,597.3134,0,-142,163.1,889,1.639,174,1.645,0.005,0,430.3,1381,74.34995,-12.66,-2.682,3.736
"2021-02-15 00:00:00",557,13.28,9.1,0,8.39,311.6,40.51,19.09,17.75,0,30.2,68.73,-1.72,4.444,13.01,7.392,33.97,77.85,77.53,595.9002,596.8811,598.2957,0,-134.9,146.6,862,1.641,186,1.643,0.007,0,413,1360,71.36795,-12.23,-2.041,4.444
"2021-02-16 00:00:00",558,13.26,8.25,"NAN","NAN",313.4,21.01,"NAN",16.76,"NAN","NAN","NAN",-2.651,3.419,10.97,12.12,47.47,83.7,59.33,596.4542,597.3654,598.7025,0,-135.3,158.1,833,1.644,174,1.643,0.007,0,429.6,1366,74.24615,-8.5,-1.64,3.419
"2021-02-17 00:00:00",559,13.23,7.935,0,8.93,302,46.96,18.53,17.23,0,32.16,66.69,-2.368,3.019,11.53,9.6,42.57,78.91,61.23,596.5184,597.3512,598.4702,0,-147.6,139.8,832,1.644,182,1.644,0.006,0,421.5,1372,72.84075,-10.39,-2.332,3.019
"2021-02-18 00:00:00",560,13.23,8.18,0,8.96,299.3,59.24,17.93,16.98,0,32.25,64.53,-3.695,3.131,12.04,9.98,38.42,82.7,56.17,596.0693,597.1633,598.2246,0,"NAN","NAN","NAN",1.645,182,1.644,0.006,0,431.3,1368,74.5293,-11.76,-2.716,3.131
"2021-02-19 00:00:00",561,13.26,7.971,0,8.93,298.2,54.64,20.33,19.45,0,32.14,73.17,-2.458,3.254,10.99,8.72,30.36,72.1,36.94,596.4957,597.4154,598.5508,0,-159.9,137.5,807,1.643,182,1.644,0.006,0,430,1363,74.30309,-14.32,-3.207,3.254
"2021-02-20 00:00:00",562,13.27,8.78,0,7.939,310.3,60.72,18.49,17.53,0,28.58,66.57,-2.338,4.034,13.48,5.084,26.53,49.01,35.59,597.0277,598.1447,599.4893,0,-155.1,126.6,759.6,1.636,178,1.643,0.007,0,427.2,1360,73.82331,-14.87,-3.046,4.034
"2021-02-21 00:00:00",563,13.3,10.31,0,8.82,298.4,40.49,21.32,20.05,0,31.75,76.77,-0.89,5.908,13.52,5.438,24.18,51.47,15.99,597.02,598.4571,599.462,0,-164.8,153.4,858,1.635,170,1.646,0.004,0,422.8,1346,73.06834,-14.53,-1.975,5.908
"2021-02-22 00:00:00",564,13.36,12.12,0,6.474,304.9,68.97,15.89,15.54,0,23.31,57.22,1.438,8,17.36,3.959,10.97,24.74,16.02,597.4847,598.8143,600.1716,0,-163.9,109.6,703.2,1.626,173,1.644,0.006,0,425.8,1349,73.57677,-21.81,-2.073,8
"2021-02-23 00:00:00",565,13.35,14.49,0,6.345,294,72.05,19.53,18.29,0,22.84,70.29,4.288,10.09,18.67,6.618,12.6,18.96,18.48,597.394,599.1375,600.6208,0,-146.8,110.9,681.2,1.626,169,1.645,0.005,0,414.5,1322,71.62475,-17.83,-0.496,10.09
"2021-02-24 00:00:00",566,13.31,15.51,0,5.606,301.5,66.3,16.96,16.24,0,20.18,61.06,4.49,11.14,20.16,10.23,17.73,26.35,26.35,597.9819,599.8109,600.9001,0,-144.9,122.2,741.7,1.621,185,1.645,0.005,0,412.5,1325,71.27923,-12.74,0.909,11.14
"2021-02-25 00:00:00",567,13.31,15.02,0,5.574,305.6,71.69,17.16,15.67,0,20.07,61.78,5.197,10.63,19.37,13.8,30.81,50.63,33.67,598.2141,599.9967,601.3713,0,-147.3,103.3,894,1.623,178,1.644,0.006,"NAN","NAN","NAN","NAN",-6.485,2.335,10.63
"2021-02-26 00:00:00",568,13.31,15.09,0,6.167,300,69.34,15.76,15.16,0,22.2,56.74,4.783,10.57,19,13.71,26.15,38.76,25.9,597.3889,599.4515,600.8043,0,"NAN","NAN","NAN",1.619,178,1.644,0.006,0,355.5,1570,61.43163,-8.54,1.693,10.57
"2021-02-27 00:00:00",569,13.34,13.77,0,4.339,308.2,80.5,16.96,15.95,0,15.62,61.06,3.54,9.29,16.29,20.34,42.24,71.57,37.71,596.877,598.986,600.0813,0,-110.7,91.6,821,1.619,177,1.643,0.007,0,311.9,1620,53.90396,-3.81,2.706,9.29
"2021-02-28 00:00:00",570,13.37,10.63,0,4.467,322.4,88.4,20.19,19.58,0,16.08,72.69,2.874,6.265,13.8,26.47,65.08,88.5,75.15,598.25,599.5169,600.3481,0,-212,52.04,851,1.631,181,1.644,0.006,"NAN","NAN","NAN","NAN",-0.217,2.804,6.265
"2021-03-01 00:00:00",571,13.35,11.72,0,4.586,317,73.09,15.19,14.43,0,16.51,54.7,2.226,7.203,15.63,20.94,56.37,84.5,52.8,596.3882,598.4938,599.8251,0,-227.7,115.6,816,1.63,190,1.644,0.006,0,364.2,1534,62.92724,-1.876,2.539,7.203
"2021-03-02 00:00:00",572,13.31,11.84,0,8.18,300.1,51.97,19.33,18.63,0,29.45,69.57,1.558,7.159,15.01,8.95,41.1,79.11,56.19,594.6657,596.4265,597.5389,0,-150.8,133,827,1.638,182,1.645,0.005,0,409.5,1358,70.76422,-6.34,0.834,7.159
"2021-03-03 00:00:00",573,13.27,10.21,0,8.21,306.6,52.32,17.53,16.82,0,29.57,63.09,-0.596,5.531,13.72,11.68,41.87,72.33,31.77,595.6069,596.7205,598.4503,0,-162.7,127.2,864,1.634,178,1.643,0.007,0,410.3,1317,70.90621,-7.762,-0.393,5.531
"2021-03-04 00:00:00",574,13.34,10.73,0,7.833,296.8,64.78,17.99,17.68,0,28.2,64.77,0.669,6.439,15.08,9.86,28.39,69.19,63.68,596.9014,598.0547,599.0676,0,-163.7,113.6,756.6,1.634,187,1.644,0.006,0,407.4,1302,70.39785,-12.29,-0.962,6.439
"2021-03-05 00:00:00",575,13.3,10.99,0,5.599,299.3,86.9,16.06,15.56,0,20.16,57.82,0.052,6.144,15.3,18.26,42.9,96.2,96.1,596.1244,598.0311,599.7668,0,-156.1,109.6,778.3,1.648,182,1.648,0.002,0,382.9,1473,66.17292,-6.567,0.277,6.144
"2021-03-06 00:00:00",576,13.23,9.8,0,4.486,126.4,92.6,15.93,15.54,0,16.15,57.34,-1.082,4.999,13.31,10.58,55.2,96.2,67.69,596.5109,598.3886,599.7566,0,-265,120.4,661.6,1.632,183,1.644,0.006,0,394.8,1290,68.22665,-4.846,0.422,4.999
"2021-03-07 00:00:00",577,13.4,11.28,0,5.377,302,80,15.03,14.37,0,19.36,54.1,1.477,6.986,15.57,9.45,48.36,74.88,63.66,597.1746,598.4887,599.6725,0,-213.5,93.2,614.3,1.631,185,1.645,0.005,0,361.7,1315,62.50069,-4.463,1.527,6.986
"2021-03-08 00:00:00",578,13.37,12.46,0,6.099,298.5,81.9,18.93,17.58,0,21.96,68.13,2.63,8.02,15.98,20.13,41.17,81.2,74.6,596.9986,599.0968,601.1046,0,-118.6,73.07,850,1.636,178,1.646,0.004,0,292.6,1626,50.55859,-5.114,1.643,8.02
"2021-03-09 00:00:00",579,13.34,12.09,0,3.431,120.7,90.6,11.73,10.98,0,12.35,42.22,1.6,7.68,14.87,11.05,38.24,76.76,43.03,598.9092,600.2029,601.5646,0,-103.9,108.3,608.9,1.628,182,1.646,0.004,0,390.8,1275,67.52851,-7.41,0.873,7.68
"2021-03-10 00:00:00",580,13.33,11.57,0,5.323,309.6,72.84,19.06,18.41,0,19.16,68.61,3.236,7.447,15.96,14.29,39.83,65.72,51.34,597.3774,599.387,600.4671,0,-110.5,41.74,864,1.634,179,1.649,0.001,"NAN","NAN","NAN","NAN",-5.847,1.102,7.447
"2021-03-11 00:00:00",581,13.28,10.78,0,6.663,304.1,68.26,20.23,17.4,0,23.99,72.81,0.952,6.089,15.38,20.75,46.13,76.02,47.78,596.3383,598.5809,600.3137,0,-128.6,86.8,840,1.636,182,1.646,0.004,0,325.5,1508,56.23881,-5.169,0.666,6.089
"2021-03-12 00:00:00",582,13.39,11.86,0,7.248,287.9,76.87,18.63,17.93,0,26.09,67.05,2.044,7.182,16.12,14.87,35.07,70.32,70.07,595.8616,597.5019,598.691,0,-121,108.7,713.7,1.638,179,1.646,0.004,0,373.1,1295,64.46742,-8.18,0.296,7.182
"2021-03-13 00:00:00",583,13.36,10.58,0,6.462,302.6,62.19,18.33,17.75,0,23.26,65.97,1.477,6.284,14.79,17.21,49.5,79.48,74.09,595.853,597.6523,598.6697,0,-134.6,120.1,898,1.64,182,1.645,0.005,0,363.3,1616,62.78558,-4.14,1.146,6.284
"2021-03-14 00:00:00",584,13.24,8.67,0,7.724,290.6,57.81,18.53,18.14,0,27.81,66.69,0.143,4.187,13.2,18.32,53.71,84.2,77.69,596.2576,597.8263,598.8007,0,-138.6,69.55,1008,1.642,183,1.646,0.004,0,293.4,1589,50.69936,-5.39,-0.204,4.187
"2021-03-15 00:00:00",585,13.24,9.23,0,7.319,306.2,53.68,18.36,16.72,0,26.35,66.09,-0.342,4.703,12.74,18.05,44.42,81.1,54.44,596.5905,598.0175,599.1824,0,"NAN","NAN","NAN",1.64,182,1.647,0.003,0,381.5,1308,65.92734,-7.362,-0.688,4.703
"2021-03-16 00:00:00",586,13.27,8.39,0.367,10.91,297.3,23.67,25.66,24.15,1.319,39.28,92.4,-0.788,3.915,10.44,27.4,53.84,89.3,45.64,595.3466,597.1918,598.6837,0,-145,158.7,965,1.644,178,1.647,0.003,0,373.3,1342,64.50683,-5.299,-0.39,3.915
"2021-03-17 00:00:00",587,13.23,8.09,2.366,10.6,298.7,24.08,19.89,18.47,8.52,38.18,71.61,-2.104,3.414,11.12,20.71,39.27,57.69,54.46,596.0327,597.3878,598.6842,0,-143.4,133.3,811,1.646,178,1.646,0.004,"NAN","NAN","NAN","NAN",-9.7,-2.157,3.414
"2021-03-18 00:00:00",588,13.25,8.68,0,9.48,300,40.63,18.46,17.65,0,34.11,66.45,-2.409,4.019,11.59,10.38,34.7,57.74,35.64,595.7272,597.033,598.2187,0,-170.7,107.1,757.6,1.639,181,1.646,0.004,0,388,1259,67.04436,-11.57,-2.284,4.019
"2021-03-19 00:00:00",589,13.29,8.59,0,10.13,303.6,23.54,20.29,19.5,0,36.48,73.05,-1.477,4.022,11.65,12.17,40.83,68.8,60.65,595.6519,596.5371,597.7814,0,-159.1,136.1,885,1.641,191,1.644,0.006,0,382.9,1319,66.1722,-9.37,-1.653,4.022
"2021-03-20 00:00:00",590,13.2,5.804,3.865,16.72,306.3,12.28,29.99,29.47,13.91,60.18,108,-2.651,1.05,7.922,31.69,63.81,88,87.9,591.8621,594.1879,596.6199,0,-137.3,175.7,1115,1.654,181,1.646,0.004,0,357,1361,61.68828,-5.352,-1.909,1.05
"2021-03-21 00:00:00",591,13.2,5.867,0,11.05,305,17.66,22.42,22.11,0,39.78,80.7,-4.302,1.167,8.36,16.54,52.99,88.2,16.74,594.5068,596.4498,598.3147,0,-163.3,148.4,877,1.643,186,1.648,0.002,"NAN","NAN","NAN","NAN",-8.7,-2.955,1.167
"2021-03-22 00:00:00",592,13.25,9.26,0,7.486,299.7,58.1,21.29,21.11,0,26.95,76.65,-0.676,5.456,13.38,2.978,19.58,52.78,48.98,596.8406,598.3093,599.4686,0,-156.2,111.5,735.4,1.637,173,1.647,0.003,0,379.8,1256,65.62828,-17.72,-2.644,5.456
"2021-03-23 00:00:00",593,13.34,11.37,0,7.781,296.2,61.02,16.23,15.88,0,28.01,58.42,1.417,6.768,14.85,11.05,27.13,50.08,37.19,597.0468,598.7192,600.0431,0,-142.7,88.9,665.7,1.635,181,1.647,0.003,"NAN","NAN","NAN","NAN",-11.8,-0.949,6.768
"2021-03-24 00:00:00",594,13.32,10.83,0,8.24,305.2,49.12,17.23,16.76,0,29.67,62.02,0.87,6.417,14.16,5.411,26.24,40.72,31.14,597.1268,598.4672,599.4927,0,-162.3,102.1,694.1,1.637,178,1.645,0.005,0,372.4,1255,64.34888,-12.78,-1.329,6.417
"2021-03-25 00:00:00",595,13.33,10.51,0,8.07,300.6,59.34,19.16,18.43,0,29.06,68.97,1.224,6.442,14.19,5.283,16.07,33.72,33.72,596.6904,598.2535,599.4283,0,-165.2,86.6,692.8,1.639,190,1.646,0.004,"NAN","NAN","NAN","NAN",-19.32,-2.424,6.442
"2021-03-26 00:00:00",596,13.27,8.65,5.798,12.65,300.7,17.54,27.56,26.2,20.87,45.55,99.2,-0.546,4.244,11.01,11.11,30.93,42.94,41.39,594.7154,597.4536,598.9196,0,-151.6,140,838,1.643,187,1.646,0.004,0,368.5,1224,63.68063,-11.91,-2.288,4.244
"2021-03-27 00:00:00",597,13.21,8.22,0,8.96,306,38.26,22.86,21.56,0,32.27,82.3,-1.882,3.8,11.69,9.8,30.17,51.77,27.07,594.5948,597.3605,598.6491,0,"NAN","NAN","NAN",1.642,186,1.645,0.005,0,369.9,1234,63.91241,-13.34,-2.842,3.8
"2021-03-28 00:00:00",598,13.24,7.871,0,9.38,306.6,39.96,20.99,20.54,0,33.78,75.57,-2.297,3.548,11.19,4.898,23.67,40.26,28.24,594.9686,596.4813,597.4949,0,-158.6,103.8,745.2,1.643,182,1.647,0.003,0,370.6,1238,64.04753,-16.55,-3.644,3.548
"2021-03-29 00:00:00",599,13.24,7.802,0,10.06,308.3,28.18,21.62,20.71,0,36.21,77.85,-2.469,3.761,11.69,3.99,22.12,37.66,35.86,594.9795,596.368,597.4658,0,-154.1,114.9,796.6,1.646,178,1.647,0.003,"NAN","NAN","NAN","NAN",-17.85,-3.679,3.761
"2021-03-30 00:00:00",600,13.24,7.407,0.766,9.51,300.9,22.76,21.99,21.6,2.759,34.24,79.17,-2.894,3.118,10.91,11.5,31.34,50.05,33.87,595.7054,597.1218,598.6471,0,"NAN","NAN","NAN",1.644,181,1.647,0.003,0,362.5,1220,62.64444,-13.05,-3.188,3.118
"2021-03-31 00:00:00",601,13.24,8.3,0,9.25,303.5,45.08,20.66,20.17,0,33.29,74.37,-1.841,4.3,12.8,3.501,19.06,36.06,27.18,595.692,597.3258,598.5909,0,-168.3,95.2,790.6,1.642,194,1.648,0.002,0,365.3,1226,63.12217,-19.23,-3.616,4.3
"2021-04-01 00:00:00",602,13.23,8.83,0,10.07,299.2,33,21.62,21.01,0,36.25,77.85,-0.626,4.429,12.2,7.346,20.2,35.61,32.53,594.2843,596.2151,597.5339,0,"NAN","NAN","NAN",1.644,182,1.646,0.004,0,348,1248,60.12937,-17.84,-3.365,4.429
"2021-04-02 00:00:00",603,13.22,7.181,2.999,10.67,298.6,17.45,21.42,20.17,10.8,38.41,77.13,-2.398,2.824,10.2,5.148,25.49,45.05,33.98,594.2302,595.6246,596.7911,0,-156.2,113,769.3,1.647,173,1.646,0.004,0,359.5,1209,62.11616,-16.95,-4.017,2.824
"2021-04-03 00:00:00",604,13.22,8.07,0,7.157,309.9,56.83,15.63,15.16,0,25.76,56.26,-2.125,3.837,12.24,4.096,18.1,37.95,26.64,596.2451,597.1223,598.2504,0,-162.2,75.42,657,1.639,179,1.643,0.007,0,355.4,1196,61.40595,-20.21,-4.005,3.837
"2021-04-04 00:00:00",605,13.28,9.39,0,6.148,302.5,64.64,17.76,16.99,0,22.13,63.93,0.426,5.631,14.17,2.083,13.04,28.26,25.49,596.7429,597.7956,598.842,0,"NAN","NAN","NAN",1.638,179,1.647,0.003,"NAN","NAN","NAN","NAN",-22.32,-3.29,5.631
"2021-04-05 00:00:00",606,13.29,9.1,0,8.21,309.2,35.29,18.53,18,0,29.55,66.69,-0.06,4.845,11.55,4.896,25.84,55.66,43.99,596.5587,597.6589,598.4697,0,-134.3,99.6,722.6,1.643,181,1.646,0.004,0,338.1,1174,58.41778,-14.88,-2.507,4.845
"2021-04-06 00:00:00",607,13.21,8.14,"NAN","NAN",297.4,20.23,"NAN",16.54,"NAN","NAN","NAN",-0.95,3.602,11.12,12.92,28.73,48.07,33.77,596.8558,598.3322,599.5357,0,-152.5,100.7,728.6,1.648,181,1.648,0.002,0,342.1,1164,59.11607,-13.59,-3.043,3.602
"2021-04-07 00:00:00",608,13.24,8.73,0,6.294,293.1,63.61,14.49,14.14,0,22.66,52.18,-0.971,4.412,12.11,12.6,23.32,36.06,31.46,598.0326,598.9684,600.0533,0,-141.1,71.59,578.3,1.639,182,1.648,0.002,0,339.8,1158,58.72513,-15.4,-2.989,4.412
"2021-04-08 00:00:00",609,13.34,9.57,0,8.97,300.8,36.42,19.96,18.69,0,32.28,71.85,0.618,5.567,12.99,8.27,25.11,37.6,22.07,597.4418,598.5438,599.502,0,-160.3,90.3,779.9,1.638,182,1.647,0.003,0,321.8,1239,55.59928,-13.51,-1.966,5.567
"2021-04-09 00:00:00",610,13.31,9.25,0,9.41,304.6,37.2,19.73,19.37,0,33.87,71.01,-0.484,5.141,11.69,4.07,15.29,30.67,9.97,597.4142,598.3602,599.3508,0,-163.8,79.24,769.1,1.635,174,1.647,0.003,0,308.8,1384,53.35254,-20.3,-3.326,5.141
